image_path,label
correcta/correcta (849).jpg,correct
correcta/correcta (85).jpeg,correct
correcta/correcta (85).jpg,correct
correcta/correcta (85).png,correct
correcta/correcta (850).jpg,correct
correcta/correcta (851).jpg,correct
correcta/correcta (852).jpg,correct
correcta/correcta (853).jpg,correct
correcta/correcta (854).jpg,correct
correcta/correcta (855).jpg,correct
correcta/correcta (856).jpg,correct
correcta/correcta (857).jpg,correct
correcta/correcta (858).jpg,correct
correcta/correcta (859).jpg,correct
correcta/correcta (86).jpeg,correct
correcta/correcta (86).jpg,correct
correcta/correcta (86).png,correct
correcta/correcta (860).jpg,correct
correcta/correcta (861).jpg,correct
correcta/correcta (862).jpg,correct
correcta/correcta (863).jpg,correct
correcta/correcta (864).jpg,correct
correcta/correcta (865).jpg,correct
correcta/correcta (866).jpg,correct
correcta/correcta (867).jpg,correct
correcta/correcta (868).jpg,correct
correcta/correcta (869).jpg,correct
correcta/correcta (87).jpeg,correct
correcta/correcta (87).jpg,correct
correcta/correcta (87).png,correct
correcta/correcta (870).jpg,correct
correcta/correcta (871).jpg,correct
correcta/correcta (872).jpg,correct
correcta/correcta (873).jpg,correct
correcta/correcta (874).jpg,correct
correcta/correcta (875).jpg,correct
correcta/correcta (876).jpg,correct
correcta/correcta (877).jpg,correct
correcta/correcta (878).jpg,correct
correcta/correcta (879).jpg,correct
correcta/correcta (88).jpeg,correct
correcta/correcta (88).jpg,correct
correcta/correcta (88).png,correct
correcta/correcta (880).jpg,correct
correcta/correcta (881).jpg,correct
correcta/correcta (882).jpg,correct
correcta/correcta (883).jpg,correct
correcta/correcta (884).jpg,correct
correcta/correcta (885).jpg,correct
correcta/correcta (886).jpg,correct
correcta/correcta (887).jpg,correct
correcta/correcta (888).jpg,correct
correcta/correcta (889).jpg,correct
correcta/correcta (89).jpeg,correct
correcta/correcta (89).jpg,correct
correcta/correcta (89).png,correct
correcta/correcta (890).jpg,correct
correcta/correcta (891).jpg,correct
correcta/correcta (892).jpg,correct
correcta/correcta (893).jpg,correct
correcta/correcta (894).jpg,correct
correcta/correcta (895).jpg,correct
correcta/correcta (896).jpg,correct
correcta/correcta (897).jpg,correct
correcta/correcta (898).jpg,correct
correcta/correcta (899).jpg,correct
correcta/correcta (9).jpeg,correct
correcta/correcta (9).jpg,correct
correcta/correcta (9).png,correct
correcta/correcta (90).jpeg,correct
correcta/correcta (90).jpg,correct
correcta/correcta (90).png,correct
correcta/correcta (900).jpg,correct
correcta/correcta (901).jpg,correct
correcta/correcta (902).jpg,correct
correcta/correcta (903).jpg,correct
correcta/correcta (904).jpg,correct
correcta/correcta (905).jpg,correct
correcta/correcta (906).jpg,correct
correcta/correcta (907).jpg,correct
correcta/correcta (908).jpg,correct
correcta/correcta (909).jpg,correct
correcta/correcta (91).jpeg,correct
correcta/correcta (91).jpg,correct
correcta/correcta (91).png,correct
correcta/correcta (910).jpg,correct
correcta/correcta (911).jpg,correct
correcta/correcta (912).jpg,correct
correcta/correcta (913).jpg,correct
correcta/correcta (914).jpg,correct
correcta/correcta (915).jpg,correct
correcta/correcta (916).jpg,correct
correcta/correcta (917).jpg,correct
correcta/correcta (918).jpg,correct
correcta/correcta (919).jpg,correct
correcta/correcta (92).jpeg,correct
correcta/correcta (92).jpg,correct
correcta/correcta (92).png,correct
correcta/correcta (920).jpg,correct
correcta/correcta (921).jpg,correct
correcta/correcta (922).jpg,correct
correcta/correcta (923).jpg,correct
correcta/correcta (924).jpg,correct
correcta/correcta (925).jpg,correct
correcta/correcta (926).jpg,correct
correcta/correcta (927).jpg,correct
correcta/correcta (928).jpg,correct
correcta/correcta (929).jpg,correct
correcta/correcta (93).jpeg,correct
correcta/correcta (93).jpg,correct
correcta/correcta (93).png,correct
correcta/correcta (930).jpg,correct
correcta/correcta (931).jpg,correct
correcta/correcta (932).jpg,correct
correcta/correcta (933).jpg,correct
correcta/correcta (934).jpg,correct
correcta/correcta (935).jpg,correct
correcta/correcta (936).jpg,correct
correcta/correcta (937).jpg,correct
correcta/correcta (938).jpg,correct
correcta/correcta (939).jpg,correct
correcta/correcta (94).jpeg,correct
correcta/correcta (94).jpg,correct
correcta/correcta (94).png,correct
correcta/correcta (940).jpg,correct
correcta/correcta (941).jpg,correct
correcta/correcta (942).jpg,correct
correcta/correcta (943).jpg,correct
correcta/correcta (944).jpg,correct
correcta/correcta (945).jpg,correct
correcta/correcta (946).jpg,correct
correcta/correcta (947).jpg,correct
correcta/correcta (948).jpg,correct
correcta/correcta (949).jpg,correct
correcta/correcta (95).jpeg,correct
correcta/correcta (95).jpg,correct
correcta/correcta (95).png,correct
correcta/correcta (950).jpg,correct
correcta/correcta (951).jpg,correct
correcta/correcta (952).jpg,correct
correcta/correcta (953).jpg,correct
correcta/correcta (954).jpg,correct
correcta/correcta (955).jpg,correct
correcta/correcta (956).jpg,correct
correcta/correcta (957).jpg,correct
correcta/correcta (958).jpg,correct
correcta/correcta (959).jpg,correct
correcta/correcta (96).jpeg,correct
correcta/correcta (96).jpg,correct
correcta/correcta (96).png,correct
correcta/correcta (960).jpg,correct
correcta/correcta (961).jpg,correct
correcta/correcta (962).jpg,correct
correcta/correcta (963).jpg,correct
correcta/correcta (964).jpg,correct
correcta/correcta (965).jpg,correct
correcta/correcta (966).jpg,correct
correcta/correcta (967).jpg,correct
correcta/correcta (968).jpg,correct
correcta/correcta (969).jpg,correct
correcta/correcta (97).jpeg,correct
correcta/correcta (97).jpg,correct
correcta/correcta (97).png,correct
correcta/correcta (970).jpg,correct
correcta/correcta (971).jpg,correct
correcta/correcta (972).jpg,correct
correcta/correcta (973).jpg,correct
correcta/correcta (974).jpg,correct
correcta/correcta (975).jpg,correct
correcta/correcta (976).jpg,correct
correcta/correcta (977).jpg,correct
correcta/correcta (978).jpg,correct
correcta/correcta (979).jpg,correct
correcta/correcta (98).jpeg,correct
correcta/correcta (98).jpg,correct
correcta/correcta (98).png,correct
correcta/correcta (980).jpg,correct
correcta/correcta (981).jpg,correct
correcta/correcta (982).jpg,correct
correcta/correcta (983).jpg,correct
correcta/correcta (984).jpg,correct
correcta/correcta (985).jpg,correct
correcta/correcta (986).jpg,correct
correcta/correcta (987).jpg,correct
correcta/correcta (988).jpg,correct
correcta/correcta (989).jpg,correct
correcta/correcta (99).jpeg,correct
correcta/correcta (99).jpg,correct
correcta/correcta (99).png,correct
correcta/correcta (990).jpg,correct
correcta/correcta (991).jpg,correct
correcta/correcta (992).jpg,correct
correcta/correcta (993).jpg,correct
correcta/correcta (994).jpg,correct
correcta/correcta (995).jpg,correct
correcta/correcta (996).jpg,correct
correcta/correcta (997).jpg,correct
correcta/correcta (998).jpg,correct
correcta/correcta (999).jpg,correct
incorrecta/incorrecta (1).jpeg,incorrect
incorrecta/incorrecta (1).jpg,incorrect
incorrecta/incorrecta (1).png,incorrect
incorrecta/incorrecta (10).jpeg,incorrect
incorrecta/incorrecta (10).jpg,incorrect
incorrecta/incorrecta (10).png,incorrect
incorrecta/incorrecta (100).jpeg,incorrect
incorrecta/incorrecta (100).jpg,incorrect
incorrecta/incorrecta (1000).jpg,incorrect
incorrecta/incorrecta (1001).jpg,incorrect
incorrecta/incorrecta (1002).jpg,incorrect
incorrecta/incorrecta (1003).jpg,incorrect
incorrecta/incorrecta (1004).jpg,incorrect
incorrecta/incorrecta (1005).jpg,incorrect
incorrecta/incorrecta (1006).jpg,incorrect
incorrecta/incorrecta (1007).jpg,incorrect
incorrecta/incorrecta (1008).jpg,incorrect
incorrecta/incorrecta (1009).jpg,incorrect
incorrecta/incorrecta (101).jpeg,incorrect
incorrecta/incorrecta (101).jpg,incorrect
incorrecta/incorrecta (1010).jpg,incorrect
incorrecta/incorrecta (1011).jpg,incorrect
incorrecta/incorrecta (1012).jpg,incorrect
incorrecta/incorrecta (1015).jpg,incorrect
incorrecta/incorrecta (1016).jpg,incorrect
incorrecta/incorrecta (1017).jpg,incorrect
incorrecta/incorrecta (1018).jpg,incorrect
incorrecta/incorrecta (1019).jpg,incorrect
incorrecta/incorrecta (102).jpeg,incorrect
incorrecta/incorrecta (102).jpg,incorrect
incorrecta/incorrecta (1020).jpg,incorrect
incorrecta/incorrecta (1021).jpg,incorrect
incorrecta/incorrecta (1022).jpg,incorrect
incorrecta/incorrecta (1023).jpg,incorrect
incorrecta/incorrecta (1024).jpg,incorrect
incorrecta/incorrecta (1025).jpg,incorrect
incorrecta/incorrecta (1026).jpg,incorrect
incorrecta/incorrecta (1027).jpg,incorrect
incorrecta/incorrecta (1028).jpg,incorrect
incorrecta/incorrecta (1029).jpg,incorrect
incorrecta/incorrecta (103).jpeg,incorrect
incorrecta/incorrecta (103).jpg,incorrect
incorrecta/incorrecta (1032).jpg,incorrect
incorrecta/incorrecta (1033).jpg,incorrect
incorrecta/incorrecta (1034).jpg,incorrect
incorrecta/incorrecta (1035).jpg,incorrect
incorrecta/incorrecta (1036).jpg,incorrect
incorrecta/incorrecta (1037).jpg,incorrect
incorrecta/incorrecta (1038).jpg,incorrect
incorrecta/incorrecta (1039).jpg,incorrect
incorrecta/incorrecta (104).jpeg,incorrect
incorrecta/incorrecta (104).jpg,incorrect
incorrecta/incorrecta (1040).jpg,incorrect
incorrecta/incorrecta (1041).jpg,incorrect
incorrecta/incorrecta (1042).jpg,incorrect
incorrecta/incorrecta (1043).jpg,incorrect
incorrecta/incorrecta (1044).jpg,incorrect
incorrecta/incorrecta (1045).jpg,incorrect
incorrecta/incorrecta (1046).jpg,incorrect
incorrecta/incorrecta (1049).jpg,incorrect
incorrecta/incorrecta (105).jpeg,incorrect
incorrecta/incorrecta (105).jpg,incorrect
incorrecta/incorrecta (1050).jpg,incorrect
incorrecta/incorrecta (1051).jpg,incorrect
incorrecta/incorrecta (1052).jpg,incorrect
incorrecta/incorrecta (1053).jpg,incorrect
incorrecta/incorrecta (1054).jpg,incorrect
incorrecta/incorrecta (1055).jpg,incorrect
incorrecta/incorrecta (1056).jpg,incorrect
incorrecta/incorrecta (1057).jpg,incorrect
incorrecta/incorrecta (1058).jpg,incorrect
incorrecta/incorrecta (1059).jpg,incorrect
incorrecta/incorrecta (106).jpeg,incorrect
incorrecta/incorrecta (106).jpg,incorrect
incorrecta/incorrecta (1060).jpg,incorrect
incorrecta/incorrecta (1061).jpg,incorrect
incorrecta/incorrecta (1062).jpg,incorrect
incorrecta/incorrecta (1063).jpg,incorrect
incorrecta/incorrecta (1064).jpg,incorrect
incorrecta/incorrecta (1066).jpg,incorrect
incorrecta/incorrecta (1067).jpg,incorrect
incorrecta/incorrecta (1068).jpg,incorrect
incorrecta/incorrecta (1069).jpg,incorrect
incorrecta/incorrecta (107).jpeg,incorrect
incorrecta/incorrecta (107).jpg,incorrect
incorrecta/incorrecta (1070).jpg,incorrect
incorrecta/incorrecta (1071).jpg,incorrect
incorrecta/incorrecta (1072).jpg,incorrect
incorrecta/incorrecta (1073).jpg,incorrect
incorrecta/incorrecta (1074).jpg,incorrect
incorrecta/incorrecta (1075).jpg,incorrect
incorrecta/incorrecta (1076).jpg,incorrect
incorrecta/incorrecta (1077).jpg,incorrect
incorrecta/incorrecta (1078).jpg,incorrect
incorrecta/incorrecta (1079).jpg,incorrect
incorrecta/incorrecta (108).jpeg,incorrect
incorrecta/incorrecta (108).jpg,incorrect
incorrecta/incorrecta (1080).jpg,incorrect
incorrecta/incorrecta (1083).jpg,incorrect
incorrecta/incorrecta (1084).jpg,incorrect
incorrecta/incorrecta (1085).jpg,incorrect
incorrecta/incorrecta (1086).jpg,incorrect
incorrecta/incorrecta (1087).jpg,incorrect
incorrecta/incorrecta (1088).jpg,incorrect
incorrecta/incorrecta (1089).jpg,incorrect
incorrecta/incorrecta (109).jpeg,incorrect
incorrecta/incorrecta (1090).jpg,incorrect
incorrecta/incorrecta (1091).jpg,incorrect
incorrecta/incorrecta (1092).jpg,incorrect
incorrecta/incorrecta (1093).jpg,incorrect
incorrecta/incorrecta (1094).jpg,incorrect
incorrecta/incorrecta (1095).jpg,incorrect
incorrecta/incorrecta (1096).jpg,incorrect
incorrecta/incorrecta (1097).jpg,incorrect
incorrecta/incorrecta (1098).jpg,incorrect
incorrecta/incorrecta (1099).jpg,incorrect
incorrecta/incorrecta (11).jpeg,incorrect
incorrecta/incorrecta (11).jpg,incorrect
incorrecta/incorrecta (11).png,incorrect
incorrecta/incorrecta (110).jpeg,incorrect
incorrecta/incorrecta (1100).jpg,incorrect
incorrecta/incorrecta (1101).jpg,incorrect
incorrecta/incorrecta (1102).jpg,incorrect
incorrecta/incorrecta (1103).jpg,incorrect
incorrecta/incorrecta (1104).jpg,incorrect
incorrecta/incorrecta (1105).jpg,incorrect
incorrecta/incorrecta (1106).jpg,incorrect
incorrecta/incorrecta (1107).jpg,incorrect
incorrecta/incorrecta (1108).jpg,incorrect
incorrecta/incorrecta (1109).jpg,incorrect
incorrecta/incorrecta (111).jpeg,incorrect
incorrecta/incorrecta (111).jpg,incorrect
incorrecta/incorrecta (1110).jpg,incorrect
incorrecta/incorrecta (1111).jpg,incorrect
incorrecta/incorrecta (1112).jpg,incorrect
incorrecta/incorrecta (1113).jpg,incorrect
incorrecta/incorrecta (1114).jpg,incorrect
incorrecta/incorrecta (1115).jpg,incorrect
incorrecta/incorrecta (1118).jpg,incorrect
incorrecta/incorrecta (1119).jpg,incorrect
incorrecta/incorrecta (112).jpeg,incorrect
incorrecta/incorrecta (112).jpg,incorrect
incorrecta/incorrecta (1120).jpg,incorrect
incorrecta/incorrecta (1121).jpg,incorrect
incorrecta/incorrecta (1122).jpg,incorrect
incorrecta/incorrecta (1123).jpg,incorrect
incorrecta/incorrecta (1124).jpg,incorrect
incorrecta/incorrecta (1125).jpg,incorrect
incorrecta/incorrecta (1126).jpg,incorrect
incorrecta/incorrecta (1127).jpg,incorrect
incorrecta/incorrecta (1128).jpg,incorrect
incorrecta/incorrecta (1129).jpg,incorrect
incorrecta/incorrecta (113).jpeg,incorrect
incorrecta/incorrecta (113).jpg,incorrect
incorrecta/incorrecta (1130).jpg,incorrect
incorrecta/incorrecta (1131).jpg,incorrect
incorrecta/incorrecta (1132).jpg,incorrect
incorrecta/incorrecta (1133).jpg,incorrect
incorrecta/incorrecta (1134).jpg,incorrect
incorrecta/incorrecta (1135).jpg,incorrect
incorrecta/incorrecta (1136).jpg,incorrect
incorrecta/incorrecta (1137).jpg,incorrect
incorrecta/incorrecta (1138).jpg,incorrect
incorrecta/incorrecta (1139).jpg,incorrect
incorrecta/incorrecta (114).jpeg,incorrect
incorrecta/incorrecta (114).jpg,incorrect
incorrecta/incorrecta (1140).jpg,incorrect
incorrecta/incorrecta (1141).jpg,incorrect
incorrecta/incorrecta (1142).jpg,incorrect
